ALUNO_ID;DESC_ASSUNTO;DT_LANCADO
4.120.112;FALTA REGULAR MATUTINO [-];06.05.2014
4.120.126;FALTA REGULAR MATUTINO [-];06.05.2014
4.120.140;FALTA REGULAR MATUTINO [-];06.05.2014
4.120.374;FALTA REGULAR MATUTINO [-];06.05.2014
1.123.002;FALTA REGULAR TURMA  ITA (VESPERTINO);06.05.2014
1.122.926;FALTA REGULAR MATUTINO JUSTIFICADA [N];06.05.2014
1.122.797;OBSERVAÇÃO [-];06.05.2014
1.122.912;OBSERVAÇÃO [-];06.05.2014
1.120.864;RECEPÇÃO MARISTA;06.05.2014
1.121.132;RECEPÇÃO MARISTA;06.05.2014
1.122.902;RECEPÇÃO MARISTA;06.05.2014
1.123.111;RECEPÇÃO MARISTA;06.05.2014
4.120.438;RECEPÇÃO MARISTA;06.05.2014
110.170;OFICINA DE REDAÇÃO [+];06.05.2014
120.013;OFICINA DE REDAÇÃO [+];06.05.2014
120.086;OFICINA DE REDAÇÃO [+];06.05.2014
120.097;OFICINA DE REDAÇÃO [+];06.05.2014
120.118;OFICINA DE REDAÇÃO [+];06.05.2014
120.199;OFICINA DE REDAÇÃO [+];06.05.2014
120.244;OFICINA DE REDAÇÃO [+];06.05.2014
120.245;OFICINA DE REDAÇÃO [+];06.05.2014
120.351;OFICINA DE REDAÇÃO [+];06.05.2014
120.365;OFICINA DE REDAÇÃO [+];06.05.2014
120.387;OFICINA DE REDAÇÃO [+];06.05.2014
120.396;OFICINA DE REDAÇÃO [+];06.05.2014
120.462;OFICINA DE REDAÇÃO [+];06.05.2014
120.473;OFICINA DE REDAÇÃO [+];06.05.2014
1.120.051;OFICINA DE REDAÇÃO [+];06.05.2014
1.120.100;OFICINA DE REDAÇÃO [+];06.05.2014
1.120.684;OFICINA DE REDAÇÃO [+];06.05.2014
1.121.587;OFICINA DE REDAÇÃO [+];06.05.2014
1.122.633;OFICINA DE REDAÇÃO [+];06.05.2014
1.122.638;OFICINA DE REDAÇÃO [+];06.05.2014
1.122.830;OFICINA DE REDAÇÃO [+];06.05.2014
1.123.053;OFICINA DE REDAÇÃO [+];06.05.2014
1.123.419;OFICINA DE REDAÇÃO [+];06.05.2014
1.121.140;OFICINA DE LITERATURA [+];06.05.2014
1.121.391;OFICINA DE LITERATURA [+];06.05.2014
1.121.459;OFICINA DE LITERATURA [+];06.05.2014
1.121.459;OFICINA DE LITERATURA [+];06.05.2014
1.122.461;OFICINA DE LITERATURA [+];06.05.2014
1.122.522;OFICINA DE LITERATURA [+];06.05.2014
1.122.522;OFICINA DE LITERATURA [+];06.05.2014
1.122.523;OFICINA DE LITERATURA [+];06.05.2014
1.122.553;OFICINA DE LITERATURA [+];06.05.2014
1.122.588;OFICINA DE LITERATURA [+];06.05.2014
1.122.604;OFICINA DE LITERATURA [+];06.05.2014
1.122.608;OFICINA DE LITERATURA [+];06.05.2014
1.122.661;OFICINA DE LITERATURA [+];06.05.2014
1.122.661;OFICINA DE LITERATURA [+];06.05.2014
1.122.693;OFICINA DE LITERATURA [+];06.05.2014
1.122.707;OFICINA DE LITERATURA [+];06.05.2014
1.122.707;OFICINA DE LITERATURA [+];06.05.2014
1.122.728;OFICINA DE LITERATURA [+];06.05.2014
1.122.734;OFICINA DE LITERATURA [+];06.05.2014
1.122.734;OFICINA DE LITERATURA [+];06.05.2014
1.122.747;OFICINA DE LITERATURA [+];06.05.2014
1.122.777;OFICINA DE LITERATURA [+];06.05.2014
1.122.790;OFICINA DE LITERATURA [+];06.05.2014
1.122.790;OFICINA DE LITERATURA [+];06.05.2014
1.122.863;OFICINA DE LITERATURA [+];06.05.2014
1.122.874;OFICINA DE LITERATURA [+];06.05.2014
1.122.902;OFICINA DE LITERATURA [+];06.05.2014
1.122.970;OFICINA DE LITERATURA [+];06.05.2014
1.123.049;OFICINA DE LITERATURA [+];06.05.2014
1.123.158;OFICINA DE LITERATURA [+];06.05.2014
4.120.273;OFICINA DE LITERATURA [+];06.05.2014
4.120.427;OFICINA DE LITERATURA [+];06.05.2014
4.120.427;OFICINA DE LITERATURA [+];06.05.2014
120.427;DIREÇÃO [N];06.05.2014
1.122.747;DIREÇÃO [N];06.05.2014
1.122.926;DIREÇÃO [N];06.05.2014
1.121.556;FOI EMBORA MAIS CEDO [-];06.05.2014
1.122.821;FOI EMBORA MAIS CEDO [-];06.05.2014
1.123.014;FOI EMBORA MAIS CEDO [-];06.05.2014
1.123.043;FOI EMBORA MAIS CEDO [-];06.05.2014
1.123.122;FOI EMBORA MAIS CEDO [-];06.05.2014
1.123.176;FOI EMBORA MAIS CEDO [-];06.05.2014
1.123.244;FOI EMBORA MAIS CEDO [-];06.05.2014
1.123.386;FOI EMBORA MAIS CEDO [-];06.05.2014
1.121.335;MONITORIA [+];06.05.2014
1.121.488;MONITORIA [+];06.05.2014
1.121.522;MONITORIA [+];06.05.2014
1.121.559;MONITORIA [+];06.05.2014
1.122.710;MONITORIA [+];06.05.2014
1.122.757;MONITORIA [+];06.05.2014
1.122.780;MONITORIA [+];06.05.2014
1.122.859;MONITORIA [+];06.05.2014
4.120.079;MONITORIA [+];06.05.2014
4.120.304;MONITORIA [+];06.05.2014
4.120.335;MONITORIA [+];06.05.2014
110.209;APOIO PEDAGÓGICO;06.05.2014
120.004;APOIO PEDAGÓGICO;06.05.2014
120.004;APOIO PEDAGÓGICO;06.05.2014
120.004;APOIO PEDAGÓGICO;06.05.2014
120.040;APOIO PEDAGÓGICO;06.05.2014
120.040;APOIO PEDAGÓGICO;06.05.2014
120.040;APOIO PEDAGÓGICO;06.05.2014
120.063;APOIO PEDAGÓGICO;06.05.2014
120.063;APOIO PEDAGÓGICO;06.05.2014
120.063;APOIO PEDAGÓGICO;06.05.2014
120.065;APOIO PEDAGÓGICO;06.05.2014
120.065;APOIO PEDAGÓGICO;06.05.2014
120.065;APOIO PEDAGÓGICO;06.05.2014
120.067;APOIO PEDAGÓGICO;06.05.2014
120.084;APOIO PEDAGÓGICO;06.05.2014
120.084;APOIO PEDAGÓGICO;06.05.2014
120.111;APOIO PEDAGÓGICO;06.05.2014
120.192;APOIO PEDAGÓGICO;06.05.2014
120.192;APOIO PEDAGÓGICO;06.05.2014
120.224;APOIO PEDAGÓGICO;06.05.2014
120.225;APOIO PEDAGÓGICO;06.05.2014
120.225;APOIO PEDAGÓGICO;06.05.2014
120.225;APOIO PEDAGÓGICO;06.05.2014
120.242;APOIO PEDAGÓGICO;06.05.2014
120.285;APOIO PEDAGÓGICO;06.05.2014
120.285;APOIO PEDAGÓGICO;06.05.2014
120.285;APOIO PEDAGÓGICO;06.05.2014
120.291;APOIO PEDAGÓGICO;06.05.2014
120.291;APOIO PEDAGÓGICO;06.05.2014
120.291;APOIO PEDAGÓGICO;06.05.2014
120.302;APOIO PEDAGÓGICO;06.05.2014
120.361;APOIO PEDAGÓGICO;06.05.2014
120.361;APOIO PEDAGÓGICO;06.05.2014
120.361;APOIO PEDAGÓGICO;06.05.2014
120.478;APOIO PEDAGÓGICO;06.05.2014
120.478;APOIO PEDAGÓGICO;06.05.2014
1.121.193;APOIO PEDAGÓGICO;06.05.2014
1.121.304;APOIO PEDAGÓGICO;06.05.2014
1.121.391;APOIO PEDAGÓGICO;06.05.2014
1.121.437;APOIO PEDAGÓGICO;06.05.2014
1.121.500;APOIO PEDAGÓGICO;06.05.2014
1.121.548;APOIO PEDAGÓGICO;06.05.2014
1.121.548;APOIO PEDAGÓGICO;06.05.2014
1.121.548;APOIO PEDAGÓGICO;06.05.2014
1.121.789;APOIO PEDAGÓGICO;06.05.2014
1.121.934;APOIO PEDAGÓGICO;06.05.2014
1.121.934;APOIO PEDAGÓGICO;06.05.2014
1.121.934;APOIO PEDAGÓGICO;06.05.2014
1.122.297;APOIO PEDAGÓGICO;06.05.2014
1.122.318;APOIO PEDAGÓGICO;06.05.2014
1.122.418;APOIO PEDAGÓGICO;06.05.2014
1.122.473;APOIO PEDAGÓGICO;06.05.2014
1.122.481;APOIO PEDAGÓGICO;06.05.2014
1.122.486;APOIO PEDAGÓGICO;06.05.2014
1.122.486;APOIO PEDAGÓGICO;06.05.2014
1.122.488;APOIO PEDAGÓGICO;06.05.2014
1.122.488;APOIO PEDAGÓGICO;06.05.2014
1.122.493;APOIO PEDAGÓGICO;06.05.2014
1.122.516;APOIO PEDAGÓGICO;06.05.2014
1.122.516;APOIO PEDAGÓGICO;06.05.2014
1.122.523;APOIO PEDAGÓGICO;06.05.2014
1.122.534;APOIO PEDAGÓGICO;06.05.2014
1.122.534;APOIO PEDAGÓGICO;06.05.2014
1.122.543;APOIO PEDAGÓGICO;06.05.2014
1.122.543;APOIO PEDAGÓGICO;06.05.2014
1.122.578;APOIO PEDAGÓGICO;06.05.2014
1.122.579;APOIO PEDAGÓGICO;06.05.2014
1.122.584;APOIO PEDAGÓGICO;06.05.2014
1.122.589;APOIO PEDAGÓGICO;06.05.2014
1.122.589;APOIO PEDAGÓGICO;06.05.2014
1.122.604;APOIO PEDAGÓGICO;06.05.2014
1.122.606;APOIO PEDAGÓGICO;06.05.2014
1.122.607;APOIO PEDAGÓGICO;06.05.2014
1.122.609;APOIO PEDAGÓGICO;06.05.2014
1.122.618;APOIO PEDAGÓGICO;06.05.2014
1.122.642;APOIO PEDAGÓGICO;06.05.2014
1.122.642;APOIO PEDAGÓGICO;06.05.2014
1.122.664;APOIO PEDAGÓGICO;06.05.2014
1.122.664;APOIO PEDAGÓGICO;06.05.2014
1.122.676;APOIO PEDAGÓGICO;06.05.2014
1.122.706;APOIO PEDAGÓGICO;06.05.2014
1.122.706;APOIO PEDAGÓGICO;06.05.2014
1.122.714;APOIO PEDAGÓGICO;06.05.2014
1.122.715;APOIO PEDAGÓGICO;06.05.2014
1.122.715;APOIO PEDAGÓGICO;06.05.2014
1.122.717;APOIO PEDAGÓGICO;06.05.2014
1.122.717;APOIO PEDAGÓGICO;06.05.2014
1.122.717;APOIO PEDAGÓGICO;06.05.2014
1.122.728;APOIO PEDAGÓGICO;06.05.2014
1.122.728;APOIO PEDAGÓGICO;06.05.2014
1.122.733;APOIO PEDAGÓGICO;06.05.2014
1.122.737;APOIO PEDAGÓGICO;06.05.2014
1.122.778;APOIO PEDAGÓGICO;06.05.2014
1.122.790;APOIO PEDAGÓGICO;06.05.2014
1.122.812;APOIO PEDAGÓGICO;06.05.2014
1.122.838;APOIO PEDAGÓGICO;06.05.2014
1.122.838;APOIO PEDAGÓGICO;06.05.2014
1.122.863;APOIO PEDAGÓGICO;06.05.2014
1.122.884;APOIO PEDAGÓGICO;06.05.2014
1.122.914;APOIO PEDAGÓGICO;06.05.2014
1.122.914;APOIO PEDAGÓGICO;06.05.2014
1.122.947;APOIO PEDAGÓGICO;06.05.2014
1.122.955;APOIO PEDAGÓGICO;06.05.2014
1.122.979;APOIO PEDAGÓGICO;06.05.2014
1.123.024;APOIO PEDAGÓGICO;06.05.2014
1.123.024;APOIO PEDAGÓGICO;06.05.2014
1.123.049;APOIO PEDAGÓGICO;06.05.2014
1.123.258;APOIO PEDAGÓGICO;06.05.2014
1.123.281;APOIO PEDAGÓGICO;06.05.2014
1.123.281;APOIO PEDAGÓGICO;06.05.2014
1.123.281;APOIO PEDAGÓGICO;06.05.2014
4.120.047;APOIO PEDAGÓGICO;06.05.2014
4.120.112;APOIO PEDAGÓGICO;06.05.2014
4.120.132;APOIO PEDAGÓGICO;06.05.2014
4.120.329;APOIO PEDAGÓGICO;06.05.2014
4.120.360;APOIO PEDAGÓGICO;06.05.2014
4.120.403;APOIO PEDAGÓGICO;06.05.2014
4.120.427;APOIO PEDAGÓGICO;06.05.2014
1.120.110;APOIO PEDAGÓGICO (FALTA);06.05.2014
4.120.089;APOIO PEDAGÓGICO (FALTA);06.05.2014
100.136;ATRASO AULA REGULAR [-];06.05.2014
110.144;ATRASO AULA REGULAR [-];06.05.2014
110.204;ATRASO AULA REGULAR [-];06.05.2014
1.000.166;ATRASO AULA REGULAR [-];06.05.2014
1.010.313;ATRASO AULA REGULAR [-];06.05.2014
1.011.932;ATRASO AULA REGULAR [-];06.05.2014
1.120.316;ATRASO AULA REGULAR [-];06.05.2014
1.120.829;ATRASO AULA REGULAR [-];06.05.2014
1.121.456;ATRASO AULA REGULAR [-];06.05.2014
1.121.652;ATRASO AULA REGULAR [-];06.05.2014
1.121.721;ATRASO AULA REGULAR [-];06.05.2014
1.122.802;ATRASO AULA REGULAR [-];06.05.2014
1.122.893;ATRASO AULA REGULAR [-];06.05.2014
1.122.918;ATRASO AULA REGULAR [-];06.05.2014
1.122.922;ATRASO AULA REGULAR [-];06.05.2014
1.123.004;ATRASO AULA REGULAR [-];06.05.2014
1.123.040;ATRASO AULA REGULAR [-];06.05.2014
1.123.054;ATRASO AULA REGULAR [-];06.05.2014
1.123.061;ATRASO AULA REGULAR [-];06.05.2014
1.123.217;ATRASO AULA REGULAR [-];06.05.2014
1.123.218;ATRASO AULA REGULAR [-];06.05.2014
1.123.263;ATRASO AULA REGULAR [-];06.05.2014
1.123.342;ATRASO AULA REGULAR [-];06.05.2014
1.121.195;ATRASO AULA REGULAR JUSTIFICADO;06.05.2014
100.152;AULA UFU;06.05.2014
1.120.493;AULA UFU;06.05.2014
1.121.601;AULA UFU;06.05.2014
1.122.380;AULA UFU;06.05.2014
1.122.936;AULA UFU;06.05.2014
1.122.966;AULA UFU;06.05.2014
1.122.983;AULA UFU;06.05.2014
1.122.983;AULA UFU;06.05.2014
1.123.007;AULA UFU;06.05.2014
1.123.149;AULA UFU;06.05.2014
1.122.305;AULA DE INGLES [+];06.05.2014
1.122.948;AULA DE INGLES [+];06.05.2014
1.123.257;AULA DE INGLES [+];06.05.2014
1.123.273;AULA DE INGLES [+];06.05.2014
1.121.713;AULA DE ESPANHOL [+];06.05.2014
1.123.078;AULA DE ESPANHOL [+];06.05.2014
1.123.136;AULA DE ESPANHOL [+];06.05.2014
1.123.162;AULA DE ESPANHOL [+];06.05.2014
120.224;Direção Geral;06.05.2014
120.434;Direção Geral;06.05.2014
1.121.215;1ª ADVERTÊNCIA (VERBAL) [-];06.05.2014
1.121.341;1ª ADVERTÊNCIA (VERBAL) [-];06.05.2014
1.121.505;1ª ADVERTÊNCIA (VERBAL) [-];06.05.2014
1.122.699;1ª ADVERTÊNCIA (VERBAL) [-];06.05.2014
1.122.838;1ª ADVERTÊNCIA (VERBAL) [-];06.05.2014
1.122.863;1ª ADVERTÊNCIA (VERBAL) [-];06.05.2014
1.122.940;1ª ADVERTÊNCIA (VERBAL) [-];06.05.2014
1.122.970;1ª ADVERTÊNCIA (VERBAL) [-];06.05.2014
4.120.128;1ª ADVERTÊNCIA (VERBAL) [-];06.05.2014
4.120.135;1ª ADVERTÊNCIA (VERBAL) [-];06.05.2014
4.120.273;1ª ADVERTÊNCIA (VERBAL) [-];06.05.2014
4.120.403;1ª ADVERTÊNCIA (VERBAL) [-];06.05.2014
4.120.427;1ª ADVERTÊNCIA (VERBAL) [-];06.05.2014
1.122.858;3ª ADVERTÊNCIA (2ª ESCRITA) [-];06.05.2014
120.153;1º ATRASO AULA REGULAR [-];06.05.2014
120.288;1º ATRASO AULA REGULAR [-];06.05.2014
1.121.130;1º ATRASO AULA REGULAR [-];06.05.2014
1.121.161;1º ATRASO AULA REGULAR [-];06.05.2014
1.121.196;1º ATRASO AULA REGULAR [-];06.05.2014
1.121.214;1º ATRASO AULA REGULAR [-];06.05.2014
1.121.366;1º ATRASO AULA REGULAR [-];06.05.2014
1.122.552;1º ATRASO AULA REGULAR [-];06.05.2014
1.122.557;1º ATRASO AULA REGULAR [-];06.05.2014
1.122.858;1º ATRASO AULA REGULAR [-];06.05.2014
1.122.973;1º ATRASO AULA REGULAR [-];06.05.2014
1.122.997;1º ATRASO AULA REGULAR [-];06.05.2014
4.120.112;1º ATRASO AULA REGULAR [-];06.05.2014
4.120.302;1º ATRASO AULA REGULAR [-];06.05.2014
4.120.325;1º ATRASO AULA REGULAR [-];06.05.2014
120.039;2º ATRASO AULA REGULAR [-];06.05.2014
1.123.409;2º ATRASO AULA REGULAR [-];06.05.2014
1.121.234;ATRASO AULA REGULAR JUSTIFICADO;06.05.2014
1.121.339;FALTA EDUCAÇÃO FÍSICA [-];06.05.2014
1.121.359;FALTA EDUCAÇÃO FÍSICA [-];06.05.2014
1.122.409;FALTA EDUCAÇÃO FÍSICA [-];06.05.2014
1.122.604;FALTA EDUCAÇÃO FÍSICA [-];06.05.2014
1.122.725;FALTA EDUCAÇÃO FÍSICA [-];06.05.2014
1.122.827;FALTA EDUCAÇÃO FÍSICA [-];06.05.2014
4.120.295;FALTA EDUCAÇÃO FÍSICA [-];06.05.2014
120.365;1ª ADVERTÊNCIA (VERBAL) [-];06.05.2014
1.122.748;AULA UFU;07.05.2014
110.339;AULA UFU;07.05.2014
120.009;AULA UFU;07.05.2014
120.011;AULA UFU;07.05.2014
120.037;AULA UFU;07.05.2014
120.038;AULA UFU;07.05.2014
120.042;AULA UFU;07.05.2014
120.057;AULA UFU;07.05.2014
120.067;AULA UFU;07.05.2014
120.069;AULA UFU;07.05.2014
120.091;AULA UFU;07.05.2014
120.093;AULA UFU;07.05.2014
120.095;AULA UFU;07.05.2014
120.097;AULA UFU;07.05.2014
120.100;AULA UFU;07.05.2014
120.123;AULA UFU;07.05.2014
120.133;AULA UFU;07.05.2014
120.159;AULA UFU;07.05.2014
120.167;AULA UFU;07.05.2014
120.186;AULA UFU;07.05.2014
120.188;AULA UFU;07.05.2014
120.197;AULA UFU;07.05.2014
120.224;AULA UFU;07.05.2014
120.233;AULA UFU;07.05.2014
120.249;AULA UFU;07.05.2014
120.274;AULA UFU;07.05.2014
120.279;AULA UFU;07.05.2014
120.286;AULA UFU;07.05.2014
120.292;AULA UFU;07.05.2014
120.311;AULA UFU;07.05.2014
120.316;AULA UFU;07.05.2014
120.340;AULA UFU;07.05.2014
120.351;AULA UFU;07.05.2014
120.354;AULA UFU;07.05.2014
120.366;AULA UFU;07.05.2014
120.380;AULA UFU;07.05.2014
120.396;AULA UFU;07.05.2014
120.440;AULA UFU;07.05.2014
120.452;AULA UFU;07.05.2014
120.453;AULA UFU;07.05.2014
120.456;AULA UFU;07.05.2014
1.011.998;AULA UFU;07.05.2014
1.120.051;AULA UFU;07.05.2014
1.120.108;AULA UFU;07.05.2014
1.120.189;AULA UFU;07.05.2014
1.120.481;AULA UFU;07.05.2014
1.120.601;AULA UFU;07.05.2014
1.121.309;AULA UFU;07.05.2014
1.121.324;AULA UFU;07.05.2014
1.121.407;AULA UFU;07.05.2014
1.121.422;AULA UFU;07.05.2014
1.121.423;AULA UFU;07.05.2014
1.121.424;AULA UFU;07.05.2014
1.121.433;AULA UFU;07.05.2014
1.121.437;AULA UFU;07.05.2014
1.121.480;AULA UFU;07.05.2014
1.121.526;AULA UFU;07.05.2014
1.121.542;AULA UFU;07.05.2014
1.121.561;AULA UFU;07.05.2014
1.122.221;AULA UFU;07.05.2014
1.122.225;AULA UFU;07.05.2014
1.122.606;AULA UFU;07.05.2014
1.122.668;AULA UFU;07.05.2014
1.122.746;AULA UFU;07.05.2014
1.122.748;AULA UFU;07.05.2014
1.122.762;AULA UFU;07.05.2014
1.122.776;AULA UFU;07.05.2014
1.122.804;AULA UFU;07.05.2014
1.122.899;AULA UFU;07.05.2014
1.122.911;AULA UFU;07.05.2014
1.122.991;AULA UFU;07.05.2014
1.122.486;DIREÇÃO [N];07.05.2014
1.121.261;RECEPÇÃO MARISTA;07.05.2014
120.062;ESTUDO INDIVIDUAL;07.05.2014
120.081;ESTUDO INDIVIDUAL;07.05.2014
120.131;ESTUDO INDIVIDUAL;07.05.2014
120.176;ESTUDO INDIVIDUAL;07.05.2014
120.263;ESTUDO INDIVIDUAL;07.05.2014
120.283;ESTUDO INDIVIDUAL;07.05.2014
120.300;ESTUDO INDIVIDUAL;07.05.2014
120.315;ESTUDO INDIVIDUAL;07.05.2014
120.419;ESTUDO INDIVIDUAL;07.05.2014
120.456;ESTUDO INDIVIDUAL;07.05.2014
1.011.998;ESTUDO INDIVIDUAL;07.05.2014
1.120.125;ESTUDO INDIVIDUAL;07.05.2014
1.120.156;ESTUDO INDIVIDUAL;07.05.2014
1.120.481;ESTUDO INDIVIDUAL;07.05.2014
1.120.816;ESTUDO INDIVIDUAL;07.05.2014
1.121.405;ESTUDO INDIVIDUAL;07.05.2014
1.122.695;ESTUDO INDIVIDUAL;07.05.2014
1.122.830;ESTUDO INDIVIDUAL;07.05.2014
1.123.258;ESTUDO INDIVIDUAL;07.05.2014
4.120.063;ESTUDO INDIVIDUAL;07.05.2014
1.121.116;NÃO TROUXE O MATERIAL DIDÁTICO [-];07.05.2014
1.121.387;NÃO TROUXE O MATERIAL DIDÁTICO [-];07.05.2014
1.121.391;NÃO TROUXE O MATERIAL DIDÁTICO [-];07.05.2014
1.121.397;NÃO TROUXE O MATERIAL DIDÁTICO [-];07.05.2014
1.121.492;NÃO TROUXE O MATERIAL DIDÁTICO [-];07.05.2014
1.122.439;NÃO TROUXE O MATERIAL DIDÁTICO [-];07.05.2014
1.122.481;NÃO TROUXE O MATERIAL DIDÁTICO [-];07.05.2014
1.122.488;NÃO TROUXE O MATERIAL DIDÁTICO [-];07.05.2014
1.122.514;NÃO TROUXE O MATERIAL DIDÁTICO [-];07.05.2014
1.122.519;NÃO TROUXE O MATERIAL DIDÁTICO [-];07.05.2014
1.122.553;NÃO TROUXE O MATERIAL DIDÁTICO [-];07.05.2014
1.122.582;NÃO TROUXE O MATERIAL DIDÁTICO [-];07.05.2014
1.122.715;NÃO TROUXE O MATERIAL DIDÁTICO [-];07.05.2014
1.122.773;NÃO TROUXE O MATERIAL DIDÁTICO [-];07.05.2014
1.122.790;NÃO TROUXE O MATERIAL DIDÁTICO [-];07.05.2014
1.122.871;NÃO TROUXE O MATERIAL DIDÁTICO [-];07.05.2014
1.122.902;NÃO TROUXE O MATERIAL DIDÁTICO [-];07.05.2014
1.122.940;NÃO TROUXE O MATERIAL DIDÁTICO [-];07.05.2014
4.120.047;NÃO TROUXE O MATERIAL DIDÁTICO [-];07.05.2014
4.120.061;NÃO TROUXE O MATERIAL DIDÁTICO [-];07.05.2014
4.120.091;NÃO TROUXE O MATERIAL DIDÁTICO [-];07.05.2014
4.120.192;NÃO TROUXE O MATERIAL DIDÁTICO [-];07.05.2014
4.120.273;NÃO TROUXE O MATERIAL DIDÁTICO [-];07.05.2014
4.120.308;NÃO TROUXE O MATERIAL DIDÁTICO [-];07.05.2014
4.120.310;NÃO TROUXE O MATERIAL DIDÁTICO [-];07.05.2014
4.120.320;NÃO TROUXE O MATERIAL DIDÁTICO [-];07.05.2014
4.120.323;NÃO TROUXE O MATERIAL DIDÁTICO [-];07.05.2014
4.120.128;OBSERVAÇÃO [-];07.05.2014
1.121.090;DEIXOU DE FAZER TAREFA MÍNIMA SEMANAL [-];07.05.2014
1.121.117;DEIXOU DE FAZER TAREFA MÍNIMA SEMANAL [-];07.05.2014
1.121.400;DEIXOU DE FAZER TAREFA MÍNIMA SEMANAL [-];07.05.2014
1.122.698;DEIXOU DE FAZER TAREFA MÍNIMA SEMANAL [-];07.05.2014
1.122.779;DEIXOU DE FAZER TAREFA MÍNIMA SEMANAL [-];07.05.2014
120.058;MONITORIA [+];07.05.2014
120.062;MONITORIA [+];07.05.2014
1.121.207;MONITORIA [+];07.05.2014
1.121.332;MONITORIA [+];07.05.2014
1.122.475;MONITORIA [+];07.05.2014
1.122.581;MONITORIA [+];07.05.2014
1.122.619;MONITORIA [+];07.05.2014
1.122.625;MONITORIA [+];07.05.2014
1.122.653;MONITORIA [+];07.05.2014
1.122.674;MONITORIA [+];07.05.2014
1.122.702;MONITORIA [+];07.05.2014
1.122.706;MONITORIA [+];07.05.2014
1.122.707;MONITORIA [+];07.05.2014
1.122.747;MONITORIA [+];07.05.2014
1.122.777;MONITORIA [+];07.05.2014
1.122.851;MONITORIA [+];07.05.2014
1.122.970;MONITORIA [+];07.05.2014
1.123.011;MONITORIA [+];07.05.2014
1.123.049;MONITORIA [+];07.05.2014
4.120.258;MONITORIA [+];07.05.2014
1.122.486;OBSERVAÇÃO [-];07.05.2014
1.122.468;DEIXOU DE FAZER REDAÇÃO SEMANAL [-];07.05.2014
1.122.561;DEIXOU DE FAZER REDAÇÃO SEMANAL [-];07.05.2014
1.122.613;DEIXOU DE FAZER REDAÇÃO SEMANAL [-];07.05.2014
1.122.637;DEIXOU DE FAZER REDAÇÃO SEMANAL [-];07.05.2014
1.122.644;DEIXOU DE FAZER REDAÇÃO SEMANAL [-];07.05.2014
1.122.914;DEIXOU DE FAZER REDAÇÃO SEMANAL [-];07.05.2014
1.122.940;DEIXOU DE FAZER REDAÇÃO SEMANAL [-];07.05.2014
4.120.218;DEIXOU DE FAZER REDAÇÃO SEMANAL [-];07.05.2014
4.120.309;DEIXOU DE FAZER REDAÇÃO SEMANAL [-];07.05.2014
1.121.345;DEIXOU DE FAZER TAREFA MÍNIMA SEMANAL [-];07.05.2014
1.122.926;DEIXOU DE FAZER TAREFA MÍNIMA SEMANAL [-];07.05.2014
120.145;RECEPÇÃO MARISTA;07.05.2014
1.120.680;RECEPÇÃO MARISTA;07.05.2014
1.120.681;RECEPÇÃO MARISTA;07.05.2014
4.120.137;RECEPÇÃO MARISTA;07.05.2014
120.053;MONITORIA [+];07.05.2014
120.067;MONITORIA [+];07.05.2014
120.097;MONITORIA [+];07.05.2014
120.105;MONITORIA [+];07.05.2014
120.159;MONITORIA [+];07.05.2014
120.177;MONITORIA [+];07.05.2014
120.198;MONITORIA [+];07.05.2014
120.224;MONITORIA [+];07.05.2014
120.260;MONITORIA [+];07.05.2014
120.345;MONITORIA [+];07.05.2014
120.435;MONITORIA [+];07.05.2014
120.462;MONITORIA [+];07.05.2014
1.120.100;MONITORIA [+];07.05.2014
1.120.684;MONITORIA [+];07.05.2014
1.120.816;MONITORIA [+];07.05.2014
1.121.187;MONITORIA [+];07.05.2014
1.121.405;MONITORIA [+];07.05.2014
1.121.630;MONITORIA [+];07.05.2014
1.122.695;MONITORIA [+];07.05.2014
1.122.695;MONITORIA [+];07.05.2014
1.123.258;MONITORIA [+];07.05.2014
1.123.419;MONITORIA [+];07.05.2014
110.355;APOIO PEDAGÓGICO;07.05.2014
120.131;APOIO PEDAGÓGICO;07.05.2014
120.160;APOIO PEDAGÓGICO;07.05.2014
120.176;APOIO PEDAGÓGICO;07.05.2014
120.263;APOIO PEDAGÓGICO;07.05.2014
120.283;APOIO PEDAGÓGICO;07.05.2014
120.435;APOIO PEDAGÓGICO;07.05.2014
120.462;APOIO PEDAGÓGICO;07.05.2014
1.121.196;APOIO PEDAGÓGICO;07.05.2014
1.121.252;APOIO PEDAGÓGICO;07.05.2014
1.121.276;APOIO PEDAGÓGICO;07.05.2014
1.121.488;APOIO PEDAGÓGICO;07.05.2014
1.121.701;APOIO PEDAGÓGICO;07.05.2014
1.122.414;APOIO PEDAGÓGICO;07.05.2014
1.122.418;APOIO PEDAGÓGICO;07.05.2014
1.122.451;APOIO PEDAGÓGICO;07.05.2014
1.122.491;APOIO PEDAGÓGICO;07.05.2014
1.122.497;APOIO PEDAGÓGICO;07.05.2014
1.122.516;APOIO PEDAGÓGICO;07.05.2014
1.122.522;APOIO PEDAGÓGICO;07.05.2014
1.122.536;APOIO PEDAGÓGICO;07.05.2014
1.122.552;APOIO PEDAGÓGICO;07.05.2014
1.122.584;APOIO PEDAGÓGICO;07.05.2014
1.122.610;APOIO PEDAGÓGICO;07.05.2014
1.122.618;APOIO PEDAGÓGICO;07.05.2014
1.122.635;APOIO PEDAGÓGICO;07.05.2014
1.122.655;APOIO PEDAGÓGICO;07.05.2014
